elapsed_time,unique_edges,total_execs,crash_count,hang_count,exec_speed,queue_size,last_new_find,last_crash,last_hang
8928.87,2206,1379108,0,1,154.45,139,669.67,0.00,14.88
8988.92,2206,1388492,0,1,154.47,139,669.67,0.00,14.88
9049.07,2206,1398114,0,1,154.50,139,669.67,0.00,14.88
9109.18,2206,1407294,0,1,154.49,139,669.67,0.00,14.88
9169.30,2206,1416542,0,1,154.49,139,669.67,0.00,14.88
9229.43,2206,1425926,0,1,154.50,139,669.67,0.00,14.88
9289.50,2206,1435225,0,1,154.50,139,669.67,0.00,14.88
9349.62,2206,1444456,0,1,154.49,139,669.67,0.00,14.88
9409.64,2206,1452888,0,1,154.40,139,669.67,0.00,14.88
9469.65,2206,1462136,0,1,154.40,139,669.67,0.00,14.88
9529.80,2206,1471452,0,1,154.41,139,669.67,0.00,14.88
9589.84,2206,1480904,0,1,154.42,139,669.67,0.00,14.88
9649.97,2206,1489846,0,1,154.39,139,669.67,0.00,14.88
9710.08,2206,1499162,0,1,154.39,139,669.67,0.00,14.88
9770.20,2206,1509022,0,1,154.45,139,669.67,0.00,14.88
9830.21,2206,1518474,0,1,154.47,139,669.67,0.00,14.88
9890.30,2206,1527790,0,1,154.47,139,669.67,0.00,14.88
9950.44,2206,1537004,0,1,154.47,139,669.67,0.00,14.88
10010.57,2206,1546218,0,1,154.46,139,669.67,0.00,14.88
10070.65,2206,1555364,0,1,154.45,139,669.67,0.00,14.88
10130.84,2206,1564510,0,1,154.43,139,669.67,0.00,14.88
10191.07,2206,1573656,0,1,154.42,139,669.67,0.00,14.88
10251.20,2206,1583244,0,1,154.44,139,669.67,0.00,14.88
10311.41,2206,1592356,0,1,154.43,139,669.67,0.00,14.88
10371.57,2206,1601808,0,1,154.44,139,669.67,0.00,14.88
10431.62,2206,1611328,0,1,154.47,139,669.67,0.00,14.88
10491.71,2206,1620372,0,1,154.44,139,669.67,0.00,14.88
10551.85,2206,1629722,0,1,154.45,139,669.67,0.00,14.88
10611.88,2206,1639072,0,1,154.46,139,669.67,0.00,14.88
10671.90,2206,1648524,0,1,154.47,139,669.67,0.00,14.88
10732.06,2206,1657738,0,1,154.47,139,669.67,0.00,14.88
10792.22,2206,1667088,0,1,154.47,139,669.67,0.00,14.88
10852.44,2206,1676778,0,1,154.51,139,669.67,0.00,14.88
10912.47,2206,1685958,0,1,154.50,139,669.67,0.00,14.88
10972.58,2206,1695342,0,1,154.51,139,669.67,0.00,14.88
11032.59,2206,1704590,0,1,154.50,139,669.67,0.00,14.88
11092.63,2206,1713838,0,1,154.50,139,669.67,0.00,14.88
11152.74,2206,1723154,0,1,154.50,139,669.67,0.00,14.88
11212.93,2206,1732538,0,1,154.51,139,669.67,0.00,14.88
11272.99,2206,1741956,0,1,154.52,139,669.67,0.00,14.88
11333.05,2206,1750592,0,1,154.47,139,669.67,0.00,14.88
11393.09,2206,1759330,0,1,154.42,139,669.67,0.00,14.88
11453.23,2206,1768476,0,1,154.41,139,669.67,0.00,14.88
11513.37,2206,1777418,0,1,154.38,139,669.67,0.00,14.88
11573.49,2206,1786768,0,1,154.38,139,669.67,0.00,14.88
11633.55,2206,1796016,0,1,154.38,139,669.67,0.00,14.88
11693.58,2206,1805264,0,1,154.38,139,669.67,0.00,14.88
11753.62,2206,1814580,0,1,154.38,139,669.67,0.00,14.88
11813.70,2206,1823930,0,1,154.39,139,669.67,0.00,14.88
11873.74,2206,1833314,0,1,154.40,139,669.67,0.00,14.88
11933.94,2206,1842868,0,1,154.42,139,669.67,0.00,14.88
11993.97,2206,1852218,0,1,154.43,139,669.67,0.00,14.88
12054.07,2206,1861670,0,1,154.44,139,669.67,0.00,14.88
12114.16,2206,1869796,0,1,154.35,139,669.67,0.00,14.88
12174.18,2206,1879350,0,1,154.37,139,669.67,0.00,14.88
12234.31,2206,1888836,0,1,154.39,139,669.67,0.00,14.88
12294.49,2206,1898152,0,1,154.39,139,669.67,0.00,14.88
12354.57,2206,1907434,0,1,154.39,139,669.67,0.00,14.88
12414.81,2206,1916104,0,1,154.34,139,669.67,0.00,14.88
12474.83,2206,1924672,0,1,154.28,139,669.67,0.00,14.88
12534.88,2206,1933682,0,1,154.26,139,669.67,0.00,14.88
12594.89,2206,1943338,0,1,154.30,139,669.67,0.00,14.88
12655.03,2206,1952722,0,1,154.30,139,669.67,0.00,14.88
12715.14,2206,1962106,0,1,154.31,139,669.67,0.00,14.88
12775.25,2206,1971320,0,1,154.31,139,669.67,0.00,14.88
12835.42,2206,1980670,0,1,154.31,139,669.67,0.00,14.88
12895.45,2206,1989952,0,1,154.31,139,669.67,0.00,14.88
12955.61,2206,1999200,0,1,154.31,139,669.67,0.00,14.88
13015.71,2206,2008414,0,1,154.31,139,669.67,0.00,14.88
13075.84,2206,2017832,0,1,154.32,139,669.67,0.00,14.88
13135.91,2206,2027386,0,1,154.34,139,669.67,0.00,14.88
13196.12,2206,2036362,0,1,154.32,139,669.67,0.00,14.88
13256.12,2206,2045474,0,1,154.30,139,669.67,0.00,14.88
13316.23,2206,2054688,0,1,154.30,139,669.67,0.00,14.88
13376.40,2206,2063732,0,1,154.28,139,669.67,0.00,14.88
13436.52,2206,2072487,0,1,154.24,139,669.67,0.00,14.88
13496.72,2206,2081871,0,1,154.25,139,669.67,0.00,14.88
13556.78,2206,2091085,0,1,154.25,139,669.67,0.00,14.88
13616.78,2206,2100503,0,1,154.26,139,669.67,0.00,14.88
13676.86,2206,2109785,0,1,154.26,139,669.67,0.00,14.88
13736.99,2206,2118642,0,1,154.23,139,669.67,0.00,14.88
13797.19,2206,2128060,0,1,154.24,139,669.67,0.00,14.88
13857.30,2206,2137546,0,1,154.25,139,669.67,0.00,14.88
13917.39,2206,2147134,0,1,154.28,139,669.67,0.00,14.88
13977.44,2206,2156552,0,1,154.29,139,669.67,0.00,14.88
14037.51,2206,2166004,0,1,154.30,139,669.67,0.00,14.88
14097.66,2206,2175388,0,1,154.31,139,669.67,0.00,14.88
14157.68,2206,2184704,0,1,154.31,139,669.67,0.00,14.88
14217.84,2206,2194020,0,1,154.31,139,669.67,0.00,14.88
