elapsed_time,unique_edges,total_execs,crash_count,hang_count,exec_speed,queue_size,last_new_find,last_crash,last_hang
68739.38,1859,759528,0,0,11.05,285,4705.37,0.00,0.00
68799.38,1859,759528,0,0,11.04,285,4705.37,0.00,0.00
68859.38,1859,759528,0,0,11.03,285,4705.37,0.00,0.00
68919.38,1859,759528,0,0,11.02,285,4705.37,0.00,0.00
68979.38,1859,759528,0,0,11.01,285,4705.37,0.00,0.00
69039.38,1859,759528,0,0,11.00,285,4705.37,0.00,0.00
69099.38,1859,759528,0,0,10.99,285,4705.37,0.00,0.00
69159.38,1859,759528,0,0,10.98,285,4705.37,0.00,0.00
69219.38,1859,759528,0,0,10.97,285,4705.37,0.00,0.00
69279.38,1859,759528,0,0,10.96,285,4705.37,0.00,0.00
69339.38,1859,759528,0,0,10.95,285,4705.37,0.00,0.00
69399.38,1859,759528,0,0,10.94,285,4705.37,0.00,0.00
69459.38,1859,759528,0,0,10.93,285,4705.37,0.00,0.00
69519.38,1859,759528,0,0,10.93,285,4705.37,0.00,0.00
69579.38,1859,759528,0,0,10.92,285,4705.37,0.00,0.00
69639.38,1859,759528,0,0,10.91,285,4705.37,0.00,0.00
69699.38,1859,759528,0,0,10.90,285,4705.37,0.00,0.00
69759.38,1859,759528,0,0,10.89,285,4705.37,0.00,0.00
69819.38,1859,759528,0,0,10.88,285,4705.37,0.00,0.00
69879.38,1859,759528,0,0,10.87,285,4705.37,0.00,0.00
69939.38,1859,759528,0,0,10.86,285,4705.37,0.00,0.00
69999.38,1859,759528,0,0,10.85,285,4705.37,0.00,0.00
70059.38,1859,759528,0,0,10.84,285,4705.37,0.00,0.00
70119.38,1859,759528,0,0,10.83,285,4705.37,0.00,0.00
70179.38,1859,759528,0,0,10.82,285,4705.37,0.00,0.00
70239.38,1859,759528,0,0,10.81,285,4705.37,0.00,0.00
70299.38,1859,759528,0,0,10.80,285,4705.37,0.00,0.00
70359.38,1859,759528,0,0,10.79,285,4705.37,0.00,0.00
70419.38,1859,759528,0,0,10.79,285,4705.37,0.00,0.00
70479.38,1859,759528,0,0,10.78,285,4705.37,0.00,0.00
70539.38,1859,759528,0,0,10.77,285,4705.37,0.00,0.00
70599.38,1859,759528,0,0,10.76,285,4705.37,0.00,0.00
70659.38,1859,759528,0,0,10.75,285,4705.37,0.00,0.00
70719.38,1859,759528,0,0,10.74,285,4705.37,0.00,0.00
70779.38,1859,759528,0,0,10.73,285,4705.37,0.00,0.00
70839.38,1859,759528,0,0,10.72,285,4705.37,0.00,0.00
70899.38,1859,759528,0,0,10.71,285,4705.37,0.00,0.00
70959.38,1859,759528,0,0,10.70,285,4705.37,0.00,0.00
71019.38,1859,759528,0,0,10.69,285,4705.37,0.00,0.00
71079.38,1859,759528,0,0,10.69,285,4705.37,0.00,0.00
71139.38,1859,759528,0,0,10.68,285,4705.37,0.00,0.00
71199.38,1859,759528,0,0,10.67,285,4705.37,0.00,0.00
71259.38,1859,759528,0,0,10.66,285,4705.37,0.00,0.00
71319.38,1859,759528,0,0,10.65,285,4705.37,0.00,0.00
71379.38,1859,759528,0,0,10.64,285,4705.37,0.00,0.00
71439.38,1859,759528,0,0,10.63,285,4705.37,0.00,0.00
71499.38,1859,759528,0,0,10.62,285,4705.37,0.00,0.00
71559.38,1859,759528,0,0,10.61,285,4705.37,0.00,0.00
71619.38,1859,759528,0,0,10.61,285,4705.37,0.00,0.00
71679.38,1859,759528,0,0,10.60,285,4705.37,0.00,0.00
71739.38,1859,759528,0,0,10.59,285,4705.37,0.00,0.00
71799.38,1859,759528,0,0,10.58,285,4705.37,0.00,0.00
71859.38,1859,759528,0,0,10.57,285,4705.37,0.00,0.00
71919.38,1859,759528,0,0,10.56,285,4705.37,0.00,0.00
71979.38,1859,759528,0,0,10.55,285,4705.37,0.00,0.00
72039.38,1859,759528,0,0,10.54,285,4705.37,0.00,0.00
72099.38,1859,759528,0,0,10.53,285,4705.37,0.00,0.00
72159.38,1859,759528,0,0,10.53,285,4705.37,0.00,0.00
72219.38,1859,759528,0,0,10.52,285,4705.37,0.00,0.00
72279.38,1859,759528,0,0,10.51,285,4705.37,0.00,0.00
72339.38,1859,759528,0,0,10.50,285,4705.37,0.00,0.00
72399.38,1859,759528,0,0,10.49,285,4705.37,0.00,0.00
72459.38,1859,759528,0,0,10.48,285,4705.37,0.00,0.00
72519.38,1859,759528,0,0,10.47,285,4705.37,0.00,0.00
72579.38,1859,759528,0,0,10.46,285,4705.37,0.00,0.00
72639.38,1859,759528,0,0,10.46,285,4705.37,0.00,0.00
72699.38,1859,759528,0,0,10.45,285,4705.37,0.00,0.00
72759.38,1859,759528,0,0,10.44,285,4705.37,0.00,0.00
72819.38,1859,759528,0,0,10.43,285,4705.37,0.00,0.00
72879.38,1859,759528,0,0,10.42,285,4705.37,0.00,0.00
72939.38,1859,759528,0,0,10.41,285,4705.37,0.00,0.00
72999.38,1859,759528,0,0,10.40,285,4705.37,0.00,0.00
73059.38,1859,759528,0,0,10.40,285,4705.37,0.00,0.00
73119.38,1859,759528,0,0,10.39,285,4705.37,0.00,0.00
73179.38,1859,759528,0,0,10.38,285,4705.37,0.00,0.00
73239.38,1859,759528,0,0,10.37,285,4705.37,0.00,0.00
73299.38,1859,759528,0,0,10.36,285,4705.37,0.00,0.00
73359.38,1859,759528,0,0,10.35,285,4705.37,0.00,0.00
73419.38,1859,759528,0,0,10.35,285,4705.37,0.00,0.00
73479.38,1859,759528,0,0,10.34,285,4705.37,0.00,0.00
73539.38,1859,759528,0,0,10.33,285,4705.37,0.00,0.00
73599.38,1859,759528,0,0,10.32,285,4705.37,0.00,0.00
73659.38,1859,759528,0,0,10.31,285,4705.37,0.00,0.00
73719.38,1859,759528,0,0,10.30,285,4705.37,0.00,0.00
73779.38,1859,759528,0,0,10.29,285,4705.37,0.00,0.00
73839.38,1859,759528,0,0,10.29,285,4705.37,0.00,0.00
73899.38,1859,759528,0,0,10.28,285,4705.37,0.00,0.00
73959.38,1859,759528,0,0,10.27,285,4705.37,0.00,0.00
74019.38,1859,759528,0,0,10.26,285,4705.37,0.00,0.00
74079.38,1859,759528,0,0,10.25,285,4705.37,0.00,0.00
74139.38,1859,759528,0,0,10.24,285,4705.37,0.00,0.00
74199.38,1859,759528,0,0,10.24,285,4705.37,0.00,0.00
74259.38,1859,759528,0,0,10.23,285,4705.37,0.00,0.00
74319.38,1859,759528,0,0,10.22,285,4705.37,0.00,0.00
74379.38,1859,759528,0,0,10.21,285,4705.37,0.00,0.00
74439.38,1859,759528,0,0,10.20,285,4705.37,0.00,0.00
74499.38,1859,759528,0,0,10.20,285,4705.37,0.00,0.00
74559.38,1859,759528,0,0,10.19,285,4705.37,0.00,0.00
74619.38,1859,759528,0,0,10.18,285,4705.37,0.00,0.00
74679.38,1859,759528,0,0,10.17,285,4705.37,0.00,0.00
74739.38,1859,759528,0,0,10.16,285,4705.37,0.00,0.00
74799.38,1859,759528,0,0,10.15,285,4705.37,0.00,0.00
74859.38,1859,759528,0,0,10.15,285,4705.37,0.00,0.00
74919.38,1859,759528,0,0,10.14,285,4705.37,0.00,0.00
74979.38,1859,759528,0,0,10.13,285,4705.37,0.00,0.00
75039.38,1859,759528,0,0,10.12,285,4705.37,0.00,0.00
75099.38,1859,759528,0,0,10.11,285,4705.37,0.00,0.00
