elapsed_time,unique_edges,total_execs,crash_count,hang_count,exec_speed,queue_size,last_new_find,last_crash,last_hang
58853.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58913.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
58973.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59033.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59093.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59153.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59213.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59273.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59333.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59393.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59453.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59513.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59573.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59633.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59693.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59753.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59813.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59873.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59933.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
59993.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
60053.30,8903,11716,0,0,0.20,373,73.28,0.00,0.00
60113.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
60173.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
60233.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
60293.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
60353.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
60413.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
60473.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
60533.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
60593.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
60653.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
60713.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
60773.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
60833.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
60893.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
60953.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61013.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61073.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61133.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61193.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61253.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61313.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61373.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61433.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61493.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61553.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61613.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61673.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61733.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61793.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61853.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61913.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
61973.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62033.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62093.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62153.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62213.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62273.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62333.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62393.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62453.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62513.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62573.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62633.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62693.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62753.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62813.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62873.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62933.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
62993.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
63053.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
63113.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
63173.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
63233.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
63293.30,8903,11716,0,0,0.19,373,73.28,0.00,0.00
63353.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
63413.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
63473.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
63533.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
63593.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
63653.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
63713.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
63773.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
63833.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
63893.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
63953.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64013.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64073.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64133.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
